###################################
# scenario: NICv2 - 79
# net: MobileNet v1
# strategy: AR1*
###################################
7,174	14	13,348	14,522	14,739	15,522	18,174	19,609	20,522	21,522	22	23,783	25,522	25,391	26,435	26,783	27,087	27,87	29,13	30,174	31,435	32,478	33,609	34,435	34,565	35,435	36,435	36,87	38,391	39,913	40,043	40,435	41,304	41	41,913	43,043	43,652	43,783	44,13	44,522	44,783	44,609	45,913	45,826	45,87	46,217	48,652	49,391	49,783	50,957	51,261	51,348	51,913	50,913	51,304	52,391	52,174	52,348	53,522	53,435	53,478	54,652	55,391	57,261	57,565	58,609	58,13	58,261	58,087	57,565	57,652	56,826	57,261	57,435	57,739	58,087	58,478	58,348	58,13	57,522
###################################
# scenario: NICv2 - 79
# net: MobileNet v1
# strategy: LWF
###################################
1,522	13,826	14,304	14,652	15,13	15,565	16,043	17,087	17,304	17,609	17,913	18,522	19,522	19,217	19,478	19,913	20,304	20,478	22,565	23,348	24,13	23,913	24	24,696	26,391	26,348	26,957	28,043	26,739	26,478	26,783	28,043	29,087	29,348	29,348	29,609	29,522	29,565	29,957	29,043	30,435	29,783	30,304	30,435	30,522	30,217	30,826	30,348	31,87	30,87	30,565	31,304	32,696	35	33,348	32,696	34,522	34,261	34,043	33,739	34,826	35,217	34	32,87	31,783	32,174	32,174	30,783	31,652	32,652	32,652	33,957	32,696	32,435	33,435	32,217	30,826	31,087	29,348	26,739
1,522	13,783	14,565	14,913	14,783	15,217	15,652	15,696	15,522	15,783	16,565	16,609	15,87	16,826	17,348	18,217	18,043	17,609	17,913	18,174	18,087	18,783	19	19,87	21,087	21,739	20,391	19,304	18,391	19,174	20,13	19,957	18,522	18,217	19,696	21	21,783	20,304	21,565	22,87	20,478	21,391	24,043	23,391	21,174	21	22,304	23,174	24,435	25,652	24,87	23,043	20,565	23,565	25,348	23,478	24,957	26,348	27,696	27,783	25,478	26,565	27,391	27,696	26,391	26,522	28,783	29,087	27,913	26,304	26,087	27,217	26,261	24,087	23,478	22,391	21,304	22,174	22,261	21,957
1,522	13,826	13,391	14,652	14,87	14,652	14,696	15,217	15,87	15,913	15,783	16,304	16,435	16,87	16,739	16,739	17,304	17,652	18,739	19,435	20,043	19,435	19,435	20,13	19,913	21,522	21,783	21,391	21,826	22,304	21,783	21,609	21,609	21,957	22,087	22,739	24,348	26,565	26,087	25,609	25,957	25,783	28	27,826	26,043	25,435	27,522	27,217	27,957	30,174	30,087	30,522	29,696	30,87	30,043	30,043	30,217	31,739	33	31,739	29,217	29,391	30	29,435	27,783	27,522	28,783	28,696	31,739	32,652	31,826	30,522	29,391	29,348	26,609	27,565	26,304	27,391	27,783	28,826
1,522	13,87	14,261	15,087	14,87	15,174	15,304	15,696	15,739	15,348	15,261	17,087	17,522	17,87	18,391	18,565	19,087	19,043	18,522	19,435	20,478	21,13	20,609	21,739	21,826	22,087	21,609	22,696	22,957	23,043	23,174	23,435	24,739	23,783	24,348	25,478	25,739	26,652	27,13	27,652	28,739	27,348	28,522	29,087	28,391	27,261	27,043	26,565	27,478	26,435	25,739	29,217	29,522	29,87	32,174	33,087	33,348	32,348	33	33	34,087	32,522	30,522	29,696	29,348	27,261	29,304	30,609	30,652	31,957	30,043	24,522	23,913	24,391	27,174	24,913	23,522	26,522	27,391	25
1,522	13,87	14,522	14,348	14,435	15	14,87	15,478	16,087	15,913	16,913	17,174	17,174	17,478	17,348	17,696	17,391	17,913	18,087	18,391	18,435	19,522	19,87	20,739	21,087	19,261	18,652	19,696	22,826	24,565	25,348	25,87	26,13	25,478	26	27,565	28,13	28,13	28,87	30,565	31,609	30,391	30,217	30,348	29,087	28,913	29,565	30	30,87	31,522	32,217	32,174	32,217	31,652	30,957	31,478	30,913	32,261	33,217	31,217	31,348	32,217	32,957	31	27,304	28,478	30,304	28,174	28,391	31,609	31,652	30,261	30,783	28,87	30,13	32,217	31,304	30,609	29,783	30,957
1,522	13,87	13,696	14,304	13,957	14,957	15,174	15,522	15,87	15,696	16,174	16,652	16,565	17,217	18,565	18,87	19,087	20,13	20,087	20,217	20,957	20,826	21,261	20,957	22,652	23,13	23,391	22,348	22,565	23,217	22,565	22,652	24,435	25,826	25,391	25,391	25,87	26,043	27,087	26,348	25,217	26,304	25,913	26,043	27,087	29,043	29,13	26,304	25,87	27,826	27,913	28,304	25,565	25,174	24,13	24,565	26,565	28,087	30,174	29,87	30,913	30,174	28,696	28,565	30,87	32,304	31	31,261	33,304	33,565	34,522	34,652	33,261	33,13	32,348	30,957	30,783	26,261	26,957	26,522
1,522	13,826	13,957	13,783	14,957	15	14,913	15,13	15,478	16,913	18,522	18,739	18,565	18,261	18,522	19,174	19,696	20,174	21,565	21,696	22,783	21,913	22,957	24,348	24,304	25,174	25,739	27,261	26,783	24,522	24,913	25,739	25,304	25,435	27,565	28,348	29,13	29,13	28,652	28,391	27,913	29,087	30,13	31,304	30,522	31,478	32,304	32	29,391	29,087	30,304	29,957	29,565	28,826	29	29,13	29,783	29,609	30,652	31,435	31,609	29,304	31	30,261	29,565	30,826	32,391	32	32,87	32,087	32,304	30,348	28,783	26,043	23,304	23,217	25,522	27,217	26,261	27
1,522	13,87	14,087	14,522	15,261	15,13	15,652	16,348	17,261	17,304	17,696	18,522	19,217	19,087	19,087	20,087	20	20,304	20,913	21,609	21,565	22,522	23,261	22,478	22,87	21,87	23,217	24,913	23,913	24,043	22,087	23,739	25,304	25,957	27,478	26,391	25,652	26,13	26,522	28,13	29,217	29,043	29	28,87	28,696	27,652	27,696	27,217	26,478	26,217	28,87	26,478	25,087	25,435	26,652	29,435	29,913	30,739	31,87	30,304	30,87	31,043	30,478	29,696	29,609	31,609	28,87	26,217	27,913	28,478	29,13	27,478	24,652	27,13	24,13	23,565	22,261	22,609	22,87	23,87
1,522	13,87	14,522	14,913	15,087	15,391	15,739	15,435	16,391	17,217	17,478	17,957	18,174	18,913	18,826	18,957	19,478	19,304	20,217	20,565	21,304	21,13	22	22,304	23,304	23,391	23,348	23,957	24,478	25,348	25,435	23,739	23,739	24,435	25,565	25,217	25,565	24,522	22,304	24,522	26,304	27,739	27,348	27,348	26,435	26,783	28,217	25,739	24,478	24,739	25,652	25,565	24,478	24,609	27,174	28,826	29,435	29,478	28,87	30,87	29,565	28,261	29,739	32,435	32,391	32,565	32,174	31,957	32,478	34,261	34,261	33,043	33,261	32,087	31,652	28,739	29	28,261	27,522	28,261
1,522	13,87	13,696	13,913	14,391	15,652	15,478	15,478	15,739	15,87	15,783	17,391	18,522	20,13	20,435	20,391	20,696	21	21,783	21,913	21,696	21,957	22,913	23,087	23,739	24,565	24,783	25,174	25,652	25,652	25,13	25,957	26,826	26,783	28,087	28,783	27,913	27,391	28,652	28,652	28,087	27,913	28,739	28,13	29,217	30,87	30,739	30,913	31,087	30	29,478	29,696	31,087	30,261	31,478	32,174	29,826	32,478	34,478	34,957	36,304	36,565	35,217	35,913	35,174	34,348	34,13	34,522	35,261	35,391	35,957	32,087	31,261	29,826	33,348	30,565	29,217	29,217	30,043	31,304
###################################
# scenario: NICv2 - 79
# net: MobileNet v1
# strategy: NAIVE
###################################
1,522	13,826	14,391	14,609	15,261	15,652	16,087	16,783	17	16,783	17,522	17,565	18,087	18,478	19,435	19,478	20,043	20,13	21,522	21,565	22,87	23,435	23,739	24,478	25,13	25,652	26,478	26,522	26,261	25,739	25,696	27	28,217	27,739	27,261	27,696	27,696	28,174	28,739	28,087	29,043	28,304	28,304	28,565	27,913	28	29,565	30,304	31	31,13	30,087	30,652	31,826	32,87	31,391	30,739	31,696	32,913	32,217	32,435	33,478	33,913	34,522	32,174	31,261	31,435	31,174	30,391	30,696	31,304	32,043	32,87	32,261	31,435	32,043	30,739	29,565	30,217	28,696	27,043
1,522	13,826	14,478	14,783	14,826	15,174	15,783	15,435	15,348	15,565	15,87	16	15,696	16,304	17,043	17,696	17,87	17,478	17,087	17,478	17,957	18,826	19,217	19,217	20,826	20,957	21,217	19,565	19,826	19,826	20,565	20,217	18,739	17,783	19,348	21	21,391	19,957	20,391	21,739	20,783	21,783	24,261	24,217	22,174	21,739	22,087	22,348	24,043	25,652	26,217	25,348	22,261	23,826	26,304	25,217	25,652	26,304	26,87	26,826	26,217	26,522	27,565	27,652	27,391	27,348	28,652	29,174	28,826	27,348	27,522	27	26,696	25,304	24,826	22,783	21,957	22	22,652	22,739
1,522	13,87	13,478	14,739	14,739	14,696	14,609	14,739	15,13	15,696	15,739	16,13	16,391	16,652	16,304	16,391	17,043	17,522	18	18,435	19,043	18,913	18,609	18,609	19	19,826	20	20,174	20,565	20,783	20,565	20,739	20,348	20,174	21,348	21,478	22,304	23,783	24,304	24,217	24,652	24,826	25,696	25,391	24,304	23,478	24,783	25,565	26,391	28,522	28,478	28,696	27,913	29,13	29,391	28,652	29,261	30,217	30,913	30,087	28,565	28,609	28,652	27,913	26,435	25,913	27,957	28,13	30	30,957	30,826	29,261	28,391	29,435	27,13	27,609	26,087	27,261	27,652	28,478
1,522	13,87	14,13	14,957	14,696	15,087	15,087	15,391	15,826	15,217	15,087	16,174	16,739	16,435	17,087	18	18,391	18,913	18,696	19,13	18,957	20,174	20,304	20,87	21,087	20,696	20,696	21,174	22,348	22,391	22,391	22,565	23,391	24,087	24,13	24,261	24,783	26,043	26,478	26,826	27,261	27,217	27,348	28,13	28,435	28,565	28,174	27,609	27,957	27,174	25,957	28,261	29,783	30,261	31,478	32,087	32,696	32,478	33,261	32,826	33,13	31,783	30,826	30,696	30,043	28,565	29,087	30,043	29,826	30,217	30,652	28,043	25,565	25,261	26,739	27,217	26,087	26,87	27,478	25,652
