###################################
# scenario: NICv2 - 196
# net: MobileNet v1
# strategy: AR1*
###################################
###################################
# scenario: NICv2 - 196
# net: MobileNet v1
# strategy: CWR*
###################################
7,174	14	14,348	14,478	13,652	15	15,391	15,391	15,174	15,783	16,957	17,957	18,261	17,826	17,957	18,739	18,87	18,609	18,783	19,087	19,348	19,435	19,87	20	20,217	20,391	20,478	21,565	21,522	21,652	21,783	22	22,087	22,304	23,261	23,565	24,435	24,609	24,609	24,391	24,87	25,261	25,435	25,435	25,304	25,522	25,783	25,783	25,739	25,435	25,957	26	26,043	26,565	27,391	27,261	27,435	27,478	27,478	28,435	28,304	28,13	28,522	28,957	29,217	29,043	29,348	29,565	29,696	29,87	30,087	30,304	31,217	31,043	31,087	31,348	31,652	32,174	32,348	32,348	32,304	32,304	32,13	32,435	32,783	32,826	32,87	32,913	33,174	33,217	33,478	33,696	33,696	34,261	34,696	34,609	34,957	34,913	35	36,043	36,783	36,826	37,043	37,783	37,783	38,783	39,478	39,739	39,783	39,652	39,913	39,87	40,043	40,043	40,478	41	41,217	41,13	40,957	41,261	41,043	41,087	40,913	41,087	41,13	41,217	41,087	41,522	41,609	41,652	41,522	41,696	41,652	41,957	42,391	42,217	43,087	43,174	43,13	43,217	43,522	44,174	44,609	44,783	44,87	45,391	45,826	46,13	46,348	46,739	48	48,348	48,348	48,13	49,957	50,522	50,826	51,087	51,087	51,261	51,174	51,652	51,609	51,522	52	52,13	52,13	52	52,435	52,739	52,913	53	53,261	53,652	53,783	53,826	54	54,435	54,391	54,13	54,435	54,217	54,435	54,217	53,957	54,739	54,87	54,696	54,609	54,957	55,043	54,87	55,043	55,696	55,957	55,783	55,913
7,174	14	13,652	12,739	13,174	13	13,826	14,87	16,652	16,739	17,087	17,304	18,087	18,087	18,478	19,174	19,478	19,696	19,826	20,739	21,261	21,435	22	21,913	22,348	22,217	22,435	21,87	21,696	21,435	21,826	21,87	22,696	23	23,087	23,087	23,478	23,565	23,783	23,913	24,174	23,957	24,391	25,522	25,652	25,826	25,391	25,739	26,261	26,609	26,522	27	27,522	27,478	28,13	28,652	28,783	29,826	30,087	30,174	30,478	30,87	30,783	30,957	31,174	31,565	32,261	32,913	33,087	32,913	33,043	33,478	33,565	33,957	34,435	34,435	34,652	34,913	35,435	35,913	35,783	33,739	34,087	35,739	35,913	36,435	36,435	36,435	36,304	36,435	36,87	37,826	38,348	38,696	38,913	38,913	39,217	39,043	39,348	39,348	40,043	40,783	40,609	39,826	40,13	40,652	40,522	40,696	41,043	40,957	41,043	40,826	40,391	41,261	41,739	42,957	42,565	43,565	43,739	43,87	44,609	44,783	45,652	45,217	45,652	46,13	46,565	47	47,13	46,739	47,174	47,217	47,652	48,478	48,261	48,826	49,217	49,348	49,478	49,87	50,174	50,609	50,304	49,913	50,087	50,391	50,478	50,652	51,043	51,783	51,87	52,043	52,609	53,043	53,435	53,478	53,652	54,043	54,478	54,478	53,478	53,696	54,609	54,522	54,957	54,696	55,087	55,304	55,391	55,609	55,652	55,957	55,957	55,783	56,087	56,391	56,348	56,13	56,13	56,435	56,391	56,304	56,261	56,391	56,783	56,565	56,783	56,957	56,913	56,826	56,957	57,043	56,696	57,043	57,522	57,348	57,522
7,174	14	13,652	13,957	14,783	15,348	16,522	17,565	18,391	16,435	16,478	16,913	17,478	17,783	17,87	18,609	18,13	18,87	18,826	19,087	19,261	19,217	18,435	17,913	18,565	19,348	19,652	20,783	21,043	21,609	22,348	22	22,391	22,696	22,609	23,435	23,391	23,522	23,652	23,696	24,217	24,478	24,783	24,957	25,652	25	24,609	24,348	24,478	24,522	25	25,522	25,87	25,435	25,913	26,957	26,174	26,087	26,217	25,957	26,783	26,739	27,13	27,348	28,174	28,087	28,609	28,565	30,174	30,609	30,783	30,957	31,348	31,391	31,391	31,957	32,043	32,13	32,261	32,435	32,696	34,043	34,435	34,522	34,652	34,478	34,565	34,609	34,826	34,522	34,87	35,043	35,087	35,304	35,391	35,174	35,913	36,304	36,826	36,696	36,565	36,826	37,304	37,522	38,87	38,913	39,043	38,826	39	39,043	39,174	39,217	39,435	39,478	40,043	40,304	40,478	41,174	41,913	42,522	42,696	43,261	43,478	43,739	43,739	44,043	44,522	44,739	44,652	44,435	44,435	44,13	44,174	44,565	44,348	45,304	45,13	46,043	46,522	47	47,13	47,304	46,304	46,609	47,13	47,043	47,304	47,565	47,913	47,739	48,739	49,304	49,609	49,826	50,478	50,261	51	50,261	50,609	50,87	51,522	51,739	50,826	51,522	51,826	51,696	51,478	51,739	51,826	52	52,391	52,783	52,739	53,087	53,565	53,435	52,826	53,652	54,217	54,304	55,217	55,696	55,478	55,739	56,087	56,435	56,652	57	56,826	57	57	57,261	57,652	57,609	57,739	57,783	57,478
7,174	14	14,087	14,565	14,435	14,565	15,565	17,087	17,87	16,087	17	16,391	18,565	18,043	18,217	18,609	18,565	18,826	19,565	19,87	21	21,304	21,391	21,652	21,826	22,261	22,304	23,348	23,696	24,174	24,174	23,87	24,391	24,174	24,13	24	24,043	24,348	24,609	24,696	25,261	25,522	25,739	25,739	25,174	26,13	26,087	26,217	26,609	27,087	27,391	27,391	27,304	27,739	29,13	29,261	29,261	29,565	29,826	30,087	30,826	31,652	32,391	33,13	34,435	34,174	34,478	34,826	34,87	35,261	34,913	35,217	35,261	36,435	36,043	36,087	36,174	36,609	36,565	36,609	36,957	37,739	37,739	38,261	38,696	39,957	39,957	40	40,261	40,696	40,913	41,696	41,609	41,87	41,913	42,478	41,87	41,826	41,435	41,565	41,87	42,174	42,522	42,783	42,783	42,87	42,957	43,304	42,957	43,304	43,391	44,174	44,565	44,652	44,391	44,348	44,391	46,261	46,609	47,13	47,087	47,174	47,348	47,217	47,174	47,565	47,609	47,826	48,087	48,174	48,261	48,304	48,522	48,565	48,391	48,478	48,696	48,652	49	49,261	49	48,87	49,043	49,87	50,087	50	50,174	50,783	51,13	51,348	51,391	51,261	51,478	51,478	51,739	51,87	52,217	52,391	52,739	53,087	53,609	53,696	53,261	53,174	53,174	53,348	54,087	54,522	54,174	54,304	54,435	54,348	54,391	54,696	55,043	55,087	55,435	55,348	55,435	55,261	55	54,913	54,957	55,087	55,348	55,435	55,783	55,783	56,043	56,217	55,826	56,043	56,174	56,478	56,261	55,957	56,043
7,174	14	13,826	13,652	14,217	15,087	15,304	16,304	16,87	17,609	17,391	16,304	16,652	16,913	18,174	18,913	18,261	19,739	20,522	20,522	20,826	21,304	22,696	23,348	23,565	23,87	24,087	24,174	24,739	25,565	26,739	27,217	27,174	27,435	27,826	28,522	28,913	29,13	29,087	29,217	29,348	29,565	29,696	29,913	31,348	31,783	31,826	31,913	32,174	32	33,087	32,913	32,261	32,304	32,609	32,565	32,957	32,957	32,826	32,391	33,043	33,478	33,391	33,913	34,696	34,565	34,261	35,304	34,826	34,87	34,522	34,435	34,435	34,087	34,391	34,13	34,609	34,174	34,739	34,565	34,478	34,87	35,304	35,87	36,391	36,304	36,304	36,565	36,826	36,783	37,087	37,391	37,261	37,565	37,435	37,957	37,174	37,435	38,565	38,957	39,435	39,696	40,087	40,348	40,522	40,565	39,957	39,913	39,696	39,739	39,609	40,087	40,087	40,522	40,826	41,087	41,304	41,391	41,609	41,391	41,522	41,87	41,609	42,522	42,13	42,348	42,043	42,348	44,435	44,478	44,565	44,652	44,696	45,391	45,522	46,087	46,609	46,565	47,652	47,522	46,826	46,783	47,304	47,783	48,348	48,652	48,13	48,261	48,565	48,304	48,826	48,783	49,13	49,478	49,783	49,826	50,565	50,652	51,739	51,826	52,565	52,609	52,391	52,609	52,783	53,13	53,435	53,609	53,87	53,783	53,913	53,87	54,087	54,478	54,696	54,913	54,783	55,217	55	54,826	54,565	55,174	55,478	55,043	54,957	54,696	54,957	55,087	55	56,13	56,304	56,304	56,261	55,826	55,826	56	55,957
7,174	14	13,913	14,609	12,565	13,174	14,217	14,391	16,391	16,739	17,957	17,783	18,304	17,826	18,087	20,217	20,043	19,609	20,174	20,348	20	19,913	20,13	20,087	20,565	20,696	20,696	21,391	21,913	21,304	21,217	21,304	21,652	22,087	21,652	21,739	22,304	21,565	20,913	20,522	20,783	20,565	21,217	21,565	22,217	22	22,087	22,522	22,957	24,565	24,522	24,565	24,652	25,391	25,957	26,391	26,043	26,174	26,043	26,304	26,826	26,957	27,217	27,348	27,522	27,739	28,261	28,783	29,087	29,217	29,13	29,304	29,435	29,304	29,609	29,739	29,783	29,957	31,261	31,957	32,391	31,87	33,174	33,348	33,522	35,087	35,348	35,478	35,435	35,609	36,304	36,739	36,826	36,913	37,043	37,087	37,217	37,304	37	36,957	38,087	38,261	38,565	38,696	38,522	38,391	38,522	38,478	38,957	39,348	39,652	40,174	40,304	40,043	40,87	40,87	40,87	40,783	41,957	42,913	43,304	43,826	44,217	44,087	44,348	44,435	43,522	43,478	44,13	44,348	45,217	46,348	46,783	46,826	46,87	47,261	47,304	47,435	47,348	48,043	47,87	48,435	48,783	48,826	48,565	48,522	48,913	49,348	49,478	49,435	49,174	49,391	49,043	49,087	49,087	49,478	49,522	49,522	49,435	49,565	49,696	50,435	50,609	50,652	50,913	51,261	52,174	52,174	52,783	52,739	52,391	52,826	53,087	53,391	53,652	53,913	54,087	53,87	54,913	54,957	55,304	56,087	55,304	55,043	55,174	55,696	55,696	55,696	55,826	55,652	55,783	56	56,478	56,652	56,565	56,957	57
7,174	14	14,261	15,609	16,087	16,826	15,739	15,565	17,13	17,739	18,348	18,522	18,652	18,348	18,826	19	19,87	21,478	20,565	20,174	20,652	20,826	21,435	21,652	21,522	21,13	21,783	22,304	22	21,87	22,261	22,087	21,391	22,348	22,913	23,174	23,348	23,652	24,13	23,87	24,087	24,391	25,217	25,391	25,783	26,174	26,522	27	27,87	28	28,174	28,435	29,696	29,739	30,217	30,087	30,478	31,217	31,696	31,609	31,304	31,304	31,783	31,696	32,087	32,652	33,174	33,043	33,435	33,609	33,609	33,391	33,478	34,174	34,609	35,522	35,478	35,304	35,391	35,609	36,13	36,609	36,522	36,391	37,348	37,217	37,043	38,087	37,652	37,913	37,609	37,696	37,522	37,739	37,87	38	38,087	38,522	38,826	39,13	39,348	39,478	39,957	40,522	40,913	40,609	40,783	41,609	41,609	42,043	41,957	42,391	42,522	42,696	43,087	43,087	43,13	43,696	43,87	44,174	45,652	46,217	46,652	46,478	46,391	46,565	46,826	48,13	48,043	47,826	48,261	47,957	48	48,13	48,217	48,826	49,043	49	49	49,304	49,391	49,522	50,174	50,087	50,174	50,87	51,043	51,348	51,348	51,435	51,696	51,565	51,565	51,826	52,174	52,261	52,217	52,565	52,652	52,696	52,696	53	53,217	53,348	53,565	54	54,174	53,87	54,087	54,348	54,391	54,522	54,783	55,043	55,087	55,435	55,391	55,826	56,087	56,348	56,348	56,565	56,652	56,348	56,304	56,304	55,957	56,13	56,304	56,391	56,348	56,565	57,043	56,478	56,522	57	57
7,174	14	13,261	13,043	12,913	13,261	13,043	12,913	12,522	12,739	12,957	13,609	15,13	14,652	16,435	16,783	17,348	17,609	17,783	18,13	18,261	18,261	18,304	18,478	18,783	19,087	19,087	20,348	20,217	20,391	20,739	21,391	21,783	21,696	21,522	21,652	22,478	22,783	23,565	23,826	23,826	23,87	23,957	24,087	24,304	24,435	24,522	24,609	24,87	26	26,174	25,913	26,087	26,348	26,696	26,783	26,957	26,957	27,261	27,391	27,435	27,739	27,652	28	28,826	29,043	29,087	29,13	30,565	30,696	30,609	31,609	31,913	31,957	32,435	32,739	33,174	33,087	33,217	33,609	33,913	34,13	33,739	33,696	33,913	34,13	34,348	34,565	35,217	35,565	36,043	36,087	36,391	36,565	36,565	36,783	36,522	36,348	36,522	37,13	37,217	37,174	37,13	37,391	38	38,522	38,783	39,043	39,13	39,783	40,043	40,391	40,739	40,913	41	41,304	41,652	42,261	42,826	42,957	43,043	43,478	43,739	43,652	43,87	43,87	44,696	45,391	45,435	45,261	45,217	45	45,652	46,609	47,261	47,217	47,261	47,652	48,174	48,696	48,652	48,696	48,348	49,13	49,087	48,913	49,304	49,348	49,913	49,913	50,087	50	50,522	50,478	50,696	50,957	51,609	52,043	52,391	52,783	53,043	53,13	53,783	53,913	53,696	53,783	54,087	54,261	54,304	54,652	54,826	55,261	55,435	55,304	55,565	56,087	56,13	56,217	56,522	56,478	56,696	56,478	56,739	56,696	56,913	57,261	57,565	57,261	57,565	57,739	58	58,435	58,739	58,696	58,652	58,739	58,783
